LOG D'ÉTAT PAR STEP (temps continu)

===== STEP 1 | temps simulé = 0.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(44.22,40.00), intent=move_to(73.00,40.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.54,80.31), intent=move_to(54.34,77.62)
- team=B, type=Crossbowman, HP=35.0, pos=(76.60,81.87), intent=move_to(54.34,77.62)

===== STEP 40 | temps simulé = 8.00 s =====
- team=A, type=Pikeman, HP=55.0, pos=(52.78,40.37), intent=move_to(65.24,42.37)
- team=A, type=Pikeman, HP=55.0, pos=(52.79,42.32), intent=move_to(65.06,44.04)
- team=A, type=Pikeman, HP=55.0, pos=(52.79,44.27), intent=move_to(64.89,45.63)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,46.19), intent=move_to(64.76,47.14)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,48.10), intent=move_to(64.67,48.59)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,50.08), intent=move_to(64.67,50.54)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,52.00), intent=move_to(64.64,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,54.00), intent=move_to(64.64,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,56.00), intent=move_to(64.64,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,58.00), intent=move_to(64.64,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,60.00), intent=move_to(64.64,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,62.00), intent=move_to(64.64,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,64.00), intent=move_to(64.64,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,66.00), intent=move_to(64.64,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,68.00), intent=move_to(64.64,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,69.90), intent=move_to(64.67,69.42)
- team=A, type=Pikeman, HP=55.0, pos=(52.80,71.81), intent=move_to(64.76,70.86)
- team=A, type=Pikeman, HP=55.0, pos=(52.79,73.73), intent=move_to(64.89,72.38)
- team=A, type=Pikeman, HP=55.0, pos=(52.79,75.68), intent=move_to(65.05,73.97)
- team=A, type=Pikeman, HP=55.0, pos=(52.75,77.46), intent=move_to(65.05,73.97)
- team=A, type=Pikeman, HP=55.0, pos=(53.78,40.39), intent=move_to(65.24,42.37)
- team=A, type=Pikeman, HP=55.0, pos=(53.78,42.35), intent=move_to(65.06,44.04)
- team=A, type=Pikeman, HP=55.0, pos=(53.79,44.28), intent=move_to(64.89,45.63)
- team=A, type=Pikeman, HP=55.0, pos=(53.79,46.20), intent=move_to(64.76,47.14)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,48.10), intent=move_to(64.67,48.59)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,50.09), intent=move_to(64.67,50.54)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,52.00), intent=move_to(64.64,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,54.00), intent=move_to(64.64,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,56.00), intent=move_to(64.64,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,58.00), intent=move_to(64.64,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,60.00), intent=move_to(64.64,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,62.00), intent=move_to(64.64,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,64.00), intent=move_to(64.64,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,66.00), intent=move_to(64.64,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,68.00), intent=move_to(64.64,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.80,69.90), intent=move_to(64.67,69.42)
- team=A, type=Pikeman, HP=55.0, pos=(53.79,71.80), intent=move_to(64.76,70.86)
- team=A, type=Pikeman, HP=55.0, pos=(53.79,73.72), intent=move_to(64.89,72.38)
- team=A, type=Pikeman, HP=55.0, pos=(53.78,75.66), intent=move_to(65.05,73.97)
- team=A, type=Pikeman, HP=55.0, pos=(53.75,77.47), intent=move_to(65.05,73.97)
- team=A, type=Pikeman, HP=55.0, pos=(54.78,40.42), intent=move_to(65.24,42.37)
- team=A, type=Pikeman, HP=55.0, pos=(54.78,42.37), intent=move_to(65.06,44.04)
- team=A, type=Pikeman, HP=55.0, pos=(54.79,44.30), intent=move_to(64.89,45.63)
- team=A, type=Pikeman, HP=55.0, pos=(54.79,46.22), intent=move_to(64.76,47.14)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,48.11), intent=move_to(64.67,48.59)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,50.10), intent=move_to(64.67,50.54)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,52.00), intent=move_to(64.64,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,54.00), intent=move_to(64.64,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,56.00), intent=move_to(64.64,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,58.00), intent=move_to(64.64,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,60.00), intent=move_to(64.64,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,62.00), intent=move_to(64.64,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,64.00), intent=move_to(64.64,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,66.00), intent=move_to(64.64,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,68.00), intent=move_to(64.64,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.80,69.89), intent=move_to(64.67,69.42)
- team=A, type=Pikeman, HP=55.0, pos=(54.79,71.78), intent=move_to(64.76,70.86)
- team=A, type=Pikeman, HP=55.0, pos=(54.79,73.70), intent=move_to(64.89,72.38)
- team=A, type=Pikeman, HP=55.0, pos=(54.78,75.63), intent=move_to(65.05,73.97)
- team=A, type=Pikeman, HP=55.0, pos=(54.75,77.48), intent=move_to(65.05,73.97)
- team=A, type=Knight, HP=100.0, pos=(52.80,50.11), intent=move_to(64.67,50.54)
- team=A, type=Knight, HP=100.0, pos=(52.80,52.00), intent=move_to(64.64,52.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,54.00), intent=move_to(64.64,54.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,56.00), intent=move_to(64.64,56.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,58.00), intent=move_to(64.64,58.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,60.00), intent=move_to(64.64,60.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,62.00), intent=move_to(64.64,62.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,64.00), intent=move_to(64.64,64.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,66.00), intent=move_to(64.64,66.00)
- team=A, type=Knight, HP=100.0, pos=(52.80,68.00), intent=move_to(64.64,68.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,50.13), intent=move_to(64.67,50.54)
- team=A, type=Knight, HP=100.0, pos=(54.80,52.00), intent=move_to(64.64,52.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,54.00), intent=move_to(64.64,54.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,56.00), intent=move_to(64.64,56.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,58.00), intent=move_to(64.64,58.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,60.00), intent=move_to(64.64,60.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,62.00), intent=move_to(64.64,62.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,64.00), intent=move_to(64.64,64.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,66.00), intent=move_to(64.64,66.00)
- team=A, type=Knight, HP=100.0, pos=(54.80,68.00), intent=move_to(64.64,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.55,36.37), intent=move_to(65.24,42.37)
- team=A, type=Crossbowman, HP=35.0, pos=(43.62,37.91), intent=move_to(65.24,42.37)
- team=A, type=Crossbowman, HP=35.0, pos=(43.66,39.45), intent=move_to(65.24,42.37)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,41.06), intent=move_to(65.06,44.04)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,43.11), intent=move_to(64.89,45.63)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,45.09), intent=move_to(64.76,47.14)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,47.04), intent=move_to(64.67,48.59)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,48.82), intent=move_to(64.67,48.59)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,50.81), intent=move_to(64.67,50.54)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,52.76), intent=move_to(64.64,52.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,54.76), intent=move_to(64.64,54.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,56.76), intent=move_to(64.64,56.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,58.76), intent=move_to(64.64,58.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,60.76), intent=move_to(64.64,60.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,62.76), intent=move_to(64.64,62.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,64.76), intent=move_to(64.64,64.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,66.76), intent=move_to(64.64,66.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.68,68.76), intent=move_to(64.64,68.00)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,70.71), intent=move_to(64.67,69.42)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,72.65), intent=move_to(64.76,70.86)
- team=A, type=Crossbowman, HP=35.0, pos=(43.67,74.67), intent=move_to(64.89,72.38)
- team=A, type=Crossbowman, HP=35.0, pos=(43.66,76.60), intent=move_to(65.05,73.97)
- team=A, type=Crossbowman, HP=35.0, pos=(43.64,78.44), intent=move_to(65.05,73.97)
- team=A, type=Crossbowman, HP=35.0, pos=(43.61,80.04), intent=move_to(65.05,73.97)
- team=A, type=Crossbowman, HP=35.0, pos=(43.54,81.61), intent=move_to(65.43,75.31)
- team=B, type=Pikeman, HP=55.0, pos=(64.88,42.63), intent=move_to(54.48,50.12)
- team=B, type=Pikeman, HP=55.0, pos=(64.67,44.26), intent=move_to(54.48,50.12)
- team=B, type=Pikeman, HP=55.0, pos=(64.49,45.80), intent=move_to(54.48,50.12)
- team=B, type=Pikeman, HP=55.0, pos=(64.33,47.26), intent=move_to(54.48,50.12)
- team=B, type=Pikeman, HP=55.0, pos=(64.24,48.65), intent=move_to(54.48,50.12)
- team=B, type=Pikeman, HP=55.0, pos=(64.23,50.60), intent=move_to(54.48,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,52.00), intent=move_to(54.48,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,54.00), intent=move_to(54.48,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,56.00), intent=move_to(54.48,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,58.00), intent=move_to(54.48,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,60.00), intent=move_to(54.48,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,62.00), intent=move_to(54.48,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,64.00), intent=move_to(54.48,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,66.00), intent=move_to(54.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.20,68.00), intent=move_to(54.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.23,69.36), intent=move_to(54.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.33,70.75), intent=move_to(54.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.48,72.21), intent=move_to(54.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(64.67,73.75), intent=move_to(54.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.09,75.03), intent=move_to(54.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.99,42.70), intent=move_to(54.48,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.81,44.43), intent=move_to(54.48,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.62,46.08), intent=move_to(54.48,52.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.61,48.07), intent=move_to(54.48,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.45,49.63), intent=move_to(54.48,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.31,51.11), intent=move_to(54.48,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.23,52.57), intent=move_to(54.48,54.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.23,54.51), intent=move_to(54.48,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,56.00), intent=move_to(54.48,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,58.00), intent=move_to(54.48,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,60.00), intent=move_to(54.48,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,62.00), intent=move_to(54.48,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,64.00), intent=move_to(54.48,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.20,66.00), intent=move_to(54.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.23,67.42), intent=move_to(54.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.32,68.86), intent=move_to(54.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.61,69.90), intent=move_to(54.48,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.80,71.54), intent=move_to(54.48,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.74,73.71), intent=move_to(52.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(65.71,75.79), intent=move_to(52.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.66,42.00), intent=move_to(52.48,50.10)
- team=B, type=Pikeman, HP=55.0, pos=(66.51,43.71), intent=move_to(52.48,50.10)
- team=B, type=Pikeman, HP=55.0, pos=(66.39,45.36), intent=move_to(52.48,50.10)
- team=B, type=Pikeman, HP=55.0, pos=(66.54,47.69), intent=move_to(52.48,50.10)
- team=B, type=Pikeman, HP=55.0, pos=(66.57,49.89), intent=move_to(54.48,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.50,51.73), intent=move_to(54.48,56.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.42,53.49), intent=move_to(54.48,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.30,55.01), intent=move_to(54.48,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.27,56.77), intent=move_to(54.48,58.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.23,58.48), intent=move_to(54.48,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.20,60.00), intent=move_to(54.48,60.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.20,62.00), intent=move_to(54.48,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.21,63.78), intent=move_to(54.48,64.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.30,64.97), intent=move_to(54.48,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.35,67.15), intent=move_to(54.48,62.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.22,69.51), intent=move_to(52.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.29,71.05), intent=move_to(52.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.39,72.65), intent=move_to(52.48,68.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.64,74.00), intent=move_to(52.48,66.00)
- team=B, type=Pikeman, HP=55.0, pos=(66.79,75.75), intent=move_to(52.48,66.00)
- team=B, type=Knight, HP=100.0, pos=(64.20,50.09), intent=move_to(43.49,50.81)
- team=B, type=Knight, HP=100.0, pos=(64.20,52.08), intent=move_to(43.48,52.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,54.08), intent=move_to(43.48,54.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,56.08), intent=move_to(43.48,56.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,58.08), intent=move_to(43.48,58.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,60.08), intent=move_to(43.48,60.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,62.08), intent=move_to(43.48,62.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,64.08), intent=move_to(43.48,64.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,66.08), intent=move_to(43.48,66.77)
- team=B, type=Knight, HP=100.0, pos=(64.20,68.08), intent=move_to(43.48,68.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,50.05), intent=move_to(43.49,50.81)
- team=B, type=Knight, HP=100.0, pos=(66.20,52.04), intent=move_to(43.48,52.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,54.04), intent=move_to(43.48,54.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,56.04), intent=move_to(43.48,56.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,58.04), intent=move_to(43.48,58.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,60.04), intent=move_to(43.48,60.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,62.04), intent=move_to(43.48,62.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,64.04), intent=move_to(43.48,64.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,66.04), intent=move_to(43.48,66.77)
- team=B, type=Knight, HP=100.0, pos=(66.20,68.04), intent=move_to(43.48,68.77)
- team=B, type=Crossbowman, HP=35.0, pos=(76.41,36.17), intent=move_to(54.56,40.38)
- team=B, type=Crossbowman, HP=35.0, pos=(76.35,37.71), intent=move_to(54.56,40.38)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,39.25), intent=move_to(54.56,40.38)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,40.79), intent=move_to(54.56,40.38)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,42.79), intent=move_to(54.56,42.33)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,44.78), intent=move_to(54.57,44.28)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,46.78), intent=move_to(54.57,46.20)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,48.77), intent=move_to(54.58,48.10)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,50.77), intent=move_to(54.58,50.09)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,52.77), intent=move_to(54.58,52.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,54.77), intent=move_to(54.58,54.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,56.77), intent=move_to(54.58,56.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,58.77), intent=move_to(54.58,58.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,60.77), intent=move_to(54.58,60.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,62.77), intent=move_to(54.58,62.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,64.77), intent=move_to(54.58,64.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,66.77), intent=move_to(54.58,66.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,68.77), intent=move_to(54.58,68.00)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,70.76), intent=move_to(54.58,69.90)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,72.76), intent=move_to(54.57,71.80)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,74.77), intent=move_to(54.56,75.67)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,76.77), intent=move_to(54.56,75.67)
- team=B, type=Crossbowman, HP=35.0, pos=(76.32,78.74), intent=move_to(54.55,77.55)
- team=B, type=Crossbowman, HP=35.0, pos=(76.35,80.28), intent=move_to(54.55,77.55)
- team=B, type=Crossbowman, HP=35.0, pos=(76.41,81.83), intent=move_to(54.55,77.55)

===== STEP 41 | temps simulé = 8.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(53.00,40.41), intent=move_to(64.88,42.63)
- team=A, type=Pikeman, HP=55.0, pos=(53.00,42.36), intent=move_to(64.67,44.26)
- team=A, type=Pikeman, HP=55.0, pos=(53.01,44.30), intent=move_to(64.49,45.80)
- team=A, type=Pikeman, HP=55.0, pos=(53.01,46.21), intent=move_to(64.33,47.26)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,48.11), intent=move_to(64.24,48.65)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,50.08), intent=move_to(64.20,50.09)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,52.00), intent=move_to(64.20,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,54.00), intent=move_to(64.20,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,56.00), intent=move_to(64.20,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,58.00), intent=move_to(64.20,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,60.00), intent=move_to(64.20,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,62.00), intent=move_to(64.20,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,64.00), intent=move_to(64.20,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,66.00), intent=move_to(64.20,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,68.00), intent=move_to(64.20,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,69.89), intent=move_to(64.23,69.36)
- team=A, type=Pikeman, HP=55.0, pos=(53.01,71.79), intent=move_to(64.33,70.75)
- team=A, type=Pikeman, HP=55.0, pos=(53.01,73.71), intent=move_to(64.48,72.21)
- team=A, type=Pikeman, HP=55.0, pos=(53.00,75.64), intent=move_to(64.67,73.75)
- team=A, type=Pikeman, HP=55.0, pos=(52.96,77.40), intent=move_to(64.67,73.75)
- team=A, type=Pikeman, HP=55.0, pos=(53.99,40.43), intent=move_to(64.88,42.63)
- team=A, type=Pikeman, HP=55.0, pos=(54.00,42.38), intent=move_to(64.67,44.26)
- team=A, type=Pikeman, HP=55.0, pos=(54.01,44.32), intent=move_to(64.49,45.80)
- team=A, type=Pikeman, HP=55.0, pos=(54.01,46.23), intent=move_to(64.33,47.26)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,48.12), intent=move_to(64.24,48.65)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,50.09), intent=move_to(64.20,50.09)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,52.00), intent=move_to(64.20,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,54.00), intent=move_to(64.20,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,56.00), intent=move_to(64.20,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,58.00), intent=move_to(64.20,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,60.00), intent=move_to(64.20,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,62.00), intent=move_to(64.20,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,64.00), intent=move_to(64.20,64.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,66.00), intent=move_to(64.20,66.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,68.00), intent=move_to(64.20,68.00)
- team=A, type=Pikeman, HP=55.0, pos=(54.02,69.88), intent=move_to(64.23,69.36)
- team=A, type=Pikeman, HP=55.0, pos=(54.01,71.77), intent=move_to(64.33,70.75)
- team=A, type=Pikeman, HP=55.0, pos=(54.01,73.69), intent=move_to(64.48,72.21)
- team=A, type=Pikeman, HP=55.0, pos=(54.00,75.62), intent=move_to(64.67,73.75)
- team=A, type=Pikeman, HP=55.0, pos=(53.96,77.40), intent=move_to(64.67,73.75)
- team=A, type=Pikeman, HP=55.0, pos=(54.99,40.46), intent=move_to(64.88,42.63)
- team=A, type=Pikeman, HP=55.0, pos=(55.00,42.41), intent=move_to(64.67,44.26)
- team=A, type=Pikeman, HP=55.0, pos=(55.00,44.34), intent=move_to(64.49,45.80)
- team=A, type=Pikeman, HP=55.0, pos=(55.01,46.24), intent=move_to(64.33,47.26)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,48.12), intent=move_to(64.24,48.65)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,50.10), intent=move_to(64.20,50.09)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,52.00), intent=move_to(64.20,52.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,54.00), intent=move_to(64.20,54.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,56.00), intent=move_to(64.20,56.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,58.00), intent=move_to(64.20,58.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,60.00), intent=move_to(64.20,60.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,62.00), intent=move_to(64.20,62.00)
- team=A, type=Pikeman, HP=55.0, pos=(55.02,64.00), intent=move_to(64.20,64.00)
